DATE,Unit Price
1/13/2019,"5,427.00"
1/13/2019,"3,999.90"
1/14/2019,"1,065.30"
1/14/2019,174.20
1/14/2019,"3,819.00"
1/14/2019,"1,058.60"
1/14/2019,"3,242.80"
1/15/2019,"6,445.40"
1/15/2019,"1,085.40"
1/15/2019,"3,571.10"
1/15/2019,"2,398.60"
1/15/2019,"1,299.80"
1/15/2019,877.70
1/15/2019,"1,018.40"
1/15/2019,"3,584.50"
1/15/2019,991.60
1/15/2019,"6,391.80"
1/16/2019,871.00
1/16/2019,"1,112.20"
1/16/2019,"1,835.80"
1/16/2019,201.00
1/16/2019,"5,038.40"
1/17/2019,"1,098.80"
1/17/2019,"2,271.30"
1/17/2019,"1,313.20"
1/17/2019,971.50
1/17/2019,"1,829.10"
1/17/2019,"1,735.30"
1/17/2019,"3,932.90"
1/17/2019,"2,653.20"
1/17/2019,"1,882.70"
1/17/2019,"3,932.90"
1/17/2019,"3,912.80"
1/18/2019,978.20
1/18/2019,"1,842.50"
1/18/2019,254.60
1/18/2019,"1,065.30"
1/18/2019,"3,510.80"
1/18/2019,"5,701.70"
1/18/2019,"3,390.20"
1/19/2019,"2,298.10"
1/19/2019,"3,959.70"
1/19/2019,"2,318.20"
1/19/2019,201.00
1/19/2019,"2,827.40"
1/19/2019,884.40
1/19/2019,"3,966.40"
1/20/2019,"3,899.40"
1/20/2019,770.50
1/20/2019,"1,038.50"
1/20/2019,837.50
1/20/2019,"6,545.90"
1/20/2019,254.60
1/20/2019,174.20
1/20/2019,"1,025.10"
1/20/2019,"1,775.50"
1/20/2019,"3,390.20"
1/20/2019,234.50
1/20/2019,"2,385.20"
1/20/2019,"1,038.50"
1/20/2019,"2,492.40"
1/20/2019,"1,045.20"
1/20/2019,"6,177.40"
1/20/2019,"2,639.80"
1/20/2019,"2,532.60"
1/20/2019,"1,165.80"
1/21/2019,"3,959.70"
1/21/2019,"1,125.60"
1/21/2019,"2,331.60"
1/21/2019,"1,896.10"
1/21/2019,"3,953.00"
1/21/2019,857.60
1/22/2019,"5,641.40"
1/22/2019,"2,217.70"
1/22/2019,"1,855.90"
1/22/2019,"1,976.50"
1/22/2019,"1,065.30"
1/23/2019,"3,872.60"
1/23/2019,"3,886.00"
1/23/2019,268.00
1/23/2019,214.40
1/23/2019,676.70
1/23/2019,"1,005.00"
1/23/2019,"1,065.30"
1/23/2019,167.50
1/23/2019,"1,179.20"
1/23/2019,"5,808.90"
1/24/2019,"3,772.10"
1/24/2019,"3,484.00"
1/24/2019,"1,051.90"
1/24/2019,207.70
1/24/2019,"1,708.50"
1/25/2019,"1,118.90"
1/25/2019,"1,896.10"
1/25/2019,"2,271.30"
1/25/2019,"5,681.60"
1/25/2019,"1,065.30"
1/25/2019,"2,579.50"
1/26/2019,"3,879.30"
1/26/2019,"2,485.70"
1/26/2019,931.30
1/26/2019,"1,112.20"
1/26/2019,"1,058.60"
1/26/2019,"1,018.40"
1/27/2019,"1,882.70"
1/27/2019,"1,025.10"
1/27/2019,"5,882.60"
1/27/2019,"1,125.60"
1/27/2019,"1,165.80"
1/27/2019,"5,353.30"
1/27/2019,"3,979.80"
1/27/2019,194.30
1/27/2019,"3,852.50"
1/27/2019,"6,083.60"
1/27/2019,"6,190.80"
1/28/2019,"3,852.50"
1/28/2019,"1,735.30"
1/28/2019,"2,680.00"
1/28/2019,"1,675.00"
1/28/2019,"1,681.70"
1/28/2019,"3,892.70"
1/28/2019,"3,979.80"
1/28/2019,"1,152.40"
1/28/2019,"3,819.00"
1/28/2019,"2,385.20"
1/28/2019,"3,879.30"
1/28/2019,"3,819.00"
1/28/2019,207.70
1/28/2019,"1,105.50"
1/28/2019,174.20
1/28/2019,"1,018.40"
1/29/2019,"2,525.90"
1/29/2019,"3,859.20"
1/29/2019,"2,378.50"
1/29/2019,"2,010.00"
1/29/2019,"3,865.90"
1/29/2019,"1,701.80"
1/29/2019,"1,889.40"
1/29/2019,221.10
1/29/2019,984.90
1/29/2019,"1,098.80"
1/30/2019,931.30
1/30/2019,"5,641.40"
1/30/2019,"1,065.30"
1/30/2019,"1,058.60"
1/30/2019,"1,842.50"
1/31/2019,"2,840.80"
1/31/2019,"3,886.00"
1/31/2019,"1,869.30"
1/31/2019,"1,072.00"
1/31/2019,"1,319.90"
1/31/2019,"3,832.40"
1/31/2019,"2,653.20"
2/1/2019,"1,715.20"
2/1/2019,"3,437.10"
2/1/2019,"3,852.50"
2/1/2019,"1,989.90"
2/1/2019,"1,118.90"
2/2/2019,"1,092.10"
2/2/2019,"2,405.30"
2/2/2019,"1,038.50"
2/2/2019,"1,031.80"
2/2/2019,"2,532.60"
2/3/2019,"2,552.70"
2/3/2019,"1,802.30"
2/3/2019,"1,085.40"
2/3/2019,"3,363.40"
2/3/2019,"5,701.70"
2/3/2019,174.20
2/3/2019,"1,065.30"
2/3/2019,"1,105.50"
2/3/2019,167.50
2/4/2019,"3,752.00"
2/4/2019,703.50
2/4/2019,"1,795.60"
2/4/2019,"3,899.40"
2/4/2019,991.60
2/4/2019,"2,539.30"
2/4/2019,"1,051.90"
2/5/2019,911.20
2/5/2019,"3,912.80"
2/5/2019,998.30
2/5/2019,"1,031.80"
2/5/2019,"2,753.70"
2/5/2019,234.50
2/5/2019,"1,132.30"
2/5/2019,978.20
2/5/2019,"2,619.70"
2/5/2019,"1,078.70"
2/5/2019,"1,829.10"
2/6/2019,"1,038.50"
2/6/2019,"3,946.30"
2/6/2019,"5,299.70"
2/6/2019,"2,365.10"
2/6/2019,268.00
2/6/2019,"1,139.00"
2/6/2019,"1,139.00"
2/6/2019,247.90
2/6/2019,"3,926.20"
2/6/2019,938.00
2/7/2019,"3,718.50"
2/7/2019,"2,472.30"
2/7/2019,"5,601.20"
2/7/2019,"3,959.70"
2/7/2019,"1,802.30"
2/7/2019,"2,418.70"
2/7/2019,"1,299.80"
2/7/2019,"1,118.90"
2/7/2019,"3,932.90"
2/7/2019,221.10
2/7/2019,187.60
2/8/2019,"2,244.50"
2/8/2019,"2,432.10"
2/8/2019,"6,298.00"
2/8/2019,"2,271.30"
2/8/2019,"3,979.80"
2/8/2019,241.20
2/8/2019,"1,098.80"
2/8/2019,"2,331.60"
2/8/2019,"2,934.60"
2/9/2019,"1,788.90"
2/9/2019,"3,075.30"
2/9/2019,"2,257.90"
2/9/2019,971.50
2/9/2019,"3,705.10"
2/9/2019,241.20
2/9/2019,"3,953.00"
2/10/2019,844.20
2/10/2019,"2,633.10"
2/10/2019,"1,701.80"
2/10/2019,167.50
2/10/2019,"2,378.50"
2/10/2019,"1,078.70"
2/10/2019,"2,452.20"
2/10/2019,"1,922.90"
2/10/2019,"6,224.30"
2/11/2019,"1,876.00"
2/11/2019,"6,304.70"
2/11/2019,964.80
2/11/2019,"3,611.30"
2/11/2019,"1,005.00"
2/11/2019,"2,793.90"
2/11/2019,850.90
2/11/2019,"2,278.00"
2/11/2019,"1,092.10"
2/11/2019,"6,505.70"
2/12/2019,"1,125.60"
2/12/2019,"1,165.80"
2/12/2019,978.20
2/12/2019,"3,035.10"
2/12/2019,214.40
2/12/2019,"1,125.60"
2/12/2019,"5,567.70"
2/12/2019,167.50
2/12/2019,"1,822.40"
2/12/2019,"5,983.10"
2/12/2019,"1,802.30"
2/12/2019,"3,939.60"
2/13/2019,676.70
2/13/2019,"3,457.20"
2/14/2019,"5,681.60"
2/14/2019,254.60
2/14/2019,"3,879.30"
2/14/2019,"3,289.70"
2/14/2019,227.80
2/14/2019,"3,685.00"
2/14/2019,"3,832.40"
2/14/2019,221.10
2/14/2019,"1,922.90"
2/14/2019,984.90
2/15/2019,"1,159.10"
2/15/2019,261.30
2/15/2019,"1,688.40"
2/15/2019,884.40
2/16/2019,797.30
2/16/2019,"1,139.00"
2/16/2019,"1,822.40"
2/16/2019,"2,278.00"
2/16/2019,167.50
2/16/2019,683.40
2/16/2019,"1,011.70"
2/16/2019,"2,479.00"
2/16/2019,"2,726.90"
2/17/2019,"1,118.90"
2/17/2019,"1,279.70"
2/17/2019,"3,919.50"
2/17/2019,"1,855.90"
2/17/2019,"1,849.20"
2/17/2019,"5,272.90"
2/17/2019,194.30
2/17/2019,"1,038.50"
2/17/2019,"5,279.60"
2/17/2019,"3,705.10"
2/17/2019,194.30
2/17/2019,"1,098.80"
2/17/2019,"1,762.10"
2/17/2019,174.20
2/17/2019,"2,525.90"
2/18/2019,"1,876.00"
2/18/2019,897.80
2/18/2019,844.20
2/18/2019,"3,932.90"
2/18/2019,"3,999.90"
2/18/2019,964.80
2/18/2019,"1,976.50"
2/19/2019,978.20
2/19/2019,"3,778.80"
2/19/2019,"1,165.80"
2/19/2019,"1,152.40"
2/19/2019,"1,045.20"
2/19/2019,"6,385.10"
2/19/2019,"2,686.70"
2/20/2019,"6,277.90"
2/20/2019,"1,159.10"
2/20/2019,"1,118.90"
2/20/2019,"1,340.00"
2/20/2019,"2,331.60"
2/20/2019,"2,425.40"
2/20/2019,"1,092.10"
2/20/2019,917.90
2/20/2019,207.70
2/20/2019,"1,996.60"
2/20/2019,234.50
2/21/2019,"1,005.00"
2/21/2019,"5,487.30"
2/21/2019,"5,976.40"
2/21/2019,884.40
2/21/2019,"6,157.30"
2/22/2019,964.80
2/22/2019,"3,892.70"
2/22/2019,227.80
2/22/2019,"1,340.00"
2/22/2019,"1,105.50"
2/22/2019,"1,058.60"
2/22/2019,"5,695.00"
2/22/2019,"1,058.60"
2/22/2019,"1,105.50"
2/23/2019,"1,045.20"
2/23/2019,"1,768.80"
2/23/2019,804.00
2/23/2019,241.20
2/23/2019,"3,953.00"
2/23/2019,"6,036.70"
2/23/2019,"6,197.50"
2/23/2019,"6,472.20"
2/23/2019,"2,814.00"
2/23/2019,221.10
2/23/2019,"2,257.90"
2/24/2019,"3,946.30"
2/24/2019,268.00
2/24/2019,"6,499.00"
2/24/2019,938.00
2/24/2019,938.00
2/25/2019,"1,145.70"
2/25/2019,"1,065.30"
2/25/2019,"3,906.10"
2/25/2019,"3,845.80"
2/25/2019,"3,845.80"
2/25/2019,"1,031.80"
2/25/2019,"3,859.20"
2/25/2019,"1,092.10"
2/25/2019,877.70
2/26/2019,"1,775.50"
2/26/2019,"3,859.20"
2/26/2019,"2,539.30"
2/26/2019,"2,304.80"
2/26/2019,254.60
2/27/2019,917.90
2/27/2019,"1,005.00"
2/27/2019,"1,715.20"
2/27/2019,241.20
2/27/2019,"3,953.00"
2/27/2019,"1,145.70"
2/27/2019,991.60
2/27/2019,"3,946.30"
2/27/2019,"1,132.30"
2/27/2019,"1,072.00"
2/27/2019,938.00
2/28/2019,"1,058.60"
2/28/2019,"5,406.90"
2/28/2019,"5,514.10"
2/28/2019,"2,452.20"
2/28/2019,"3,979.80"
2/28/2019,"6,371.70"
2/28/2019,"3,852.50"
3/1/2019,"2,968.10"
3/1/2019,"6,378.40"
3/1/2019,"1,165.80"
3/1/2019,"1,085.40"
3/1/2019,"2,485.70"
3/1/2019,"2,472.30"
3/1/2019,"1,983.20"
3/1/2019,"1,031.80"
3/1/2019,"1,748.70"
3/1/2019,"2,680.00"
3/1/2019,"5,179.10"
3/2/2019,"2,398.60"
3/2/2019,"1,762.10"
3/2/2019,"5,628.00"
3/3/2019,"5,272.90"
3/3/2019,"3,758.70"
3/3/2019,"1,011.70"
3/3/2019,"3,155.70"
3/3/2019,"5,922.80"
3/3/2019,"2,646.50"
3/3/2019,911.20
3/3/2019,837.50
3/4/2019,"1,340.00"
3/4/2019,"2,914.50"
3/4/2019,"1,045.20"
3/4/2019,"3,859.20"
3/5/2019,"6,070.20"
3/5/2019,"1,031.80"
3/5/2019,"1,279.70"
3/6/2019,"1,051.90"
3/6/2019,"2,224.40"
3/6/2019,911.20
3/7/2019,"1,072.00"
3/7/2019,"1,748.70"
3/7/2019,"2,532.60"
3/7/2019,"1,976.50"
3/7/2019,"1,909.50"
3/8/2019,"1,092.10"
3/8/2019,"1,018.40"
3/8/2019,844.20
3/8/2019,"6,432.00"
3/8/2019,"1,125.60"
3/8/2019,"1,976.50"
3/8/2019,"1,125.60"
3/8/2019,"1,949.70"
3/8/2019,"2,345.00"
3/8/2019,"1,802.30"
3/8/2019,214.40
3/8/2019,"3,008.30"
3/9/2019,"1,165.80"
3/9/2019,"1,031.80"
3/9/2019,"1,882.70"
3/9/2019,"1,018.40"
3/9/2019,"3,832.40"
3/9/2019,"5,299.70"
3/9/2019,"3,839.10"
3/10/2019,991.60
3/10/2019,234.50
3/10/2019,"1,098.80"
3/10/2019,221.10
3/10/2019,207.70
3/11/2019,"3,999.90"
3/11/2019,"2,552.70"
3/11/2019,"3,966.40"
3/11/2019,"1,118.90"
3/11/2019,"1,145.70"
3/11/2019,"2,606.30"
3/11/2019,"2,820.70"
3/11/2019,"1,755.40"
3/11/2019,"1,139.00"
3/11/2019,"5,152.30"
3/11/2019,"3,832.40"
3/12/2019,"1,815.70"
3/12/2019,"5,360.00"
3/13/2019,"1,118.90"
3/13/2019,"3,577.80"
3/13/2019,"3,832.40"
3/13/2019,"1,112.20"
3/13/2019,"3,852.50"
3/13/2019,180.90
3/14/2019,"5,594.50"
3/14/2019,"3,644.80"
3/14/2019,"1,239.50"
3/14/2019,690.10
3/14/2019,837.50
3/14/2019,"2,458.90"
3/14/2019,"1,922.90"
3/14/2019,"3,872.60"
3/14/2019,"1,715.20"
3/15/2019,"3,859.20"
3/15/2019,"3,892.70"
3/15/2019,"1,085.40"
3/15/2019,931.30
3/15/2019,"1,145.70"
3/15/2019,"2,405.30"
3/15/2019,"4,006.60"
3/15/2019,201.00
3/15/2019,227.80
3/15/2019,"3,845.80"
3/15/2019,"3,825.70"
3/16/2019,"4,013.30"
3/16/2019,261.30
3/16/2019,167.50
3/16/2019,"1,125.60"
3/16/2019,"3,819.00"
3/16/2019,"5,453.80"
3/16/2019,"2,291.40"
3/16/2019,"1,762.10"
3/17/2019,911.20
3/17/2019,"2,311.50"
3/17/2019,"6,210.90"
3/17/2019,"5,306.40"
3/17/2019,"2,740.30"
3/17/2019,"1,118.90"
3/17/2019,"1,098.80"
3/18/2019,958.10
3/18/2019,"6,217.60"
3/18/2019,917.90
3/18/2019,"1,132.30"
3/18/2019,"1,695.10"
3/18/2019,998.30
3/18/2019,"1,701.80"
3/18/2019,"1,025.10"
3/18/2019,261.30
3/18/2019,"1,092.10"
3/19/2019,268.00
3/19/2019,"2,271.30"
3/19/2019,723.60
3/19/2019,"5,634.70"
3/19/2019,"1,715.20"
3/19/2019,944.70
3/19/2019,"2,391.90"
3/19/2019,"1,701.80"
3/20/2019,"3,470.60"
3/20/2019,844.20
3/20/2019,"1,326.60"
3/20/2019,"4,006.60"
3/21/2019,"1,045.20"
3/21/2019,"2,653.20"
3/21/2019,"6,137.20"
3/21/2019,"3,785.50"
3/21/2019,"3,557.70"
3/22/2019,"5,688.30"
3/22/2019,247.90
3/22/2019,187.60
3/22/2019,"1,728.60"
3/22/2019,"1,333.30"
3/22/2019,857.60
3/23/2019,"1,788.90"
3/23/2019,"1,246.20"
3/23/2019,"1,139.00"
3/23/2019,"2,566.10"
3/23/2019,"1,112.20"
3/23/2019,"1,025.10"
3/23/2019,187.60
3/23/2019,"6,264.50"
3/23/2019,174.20
3/23/2019,"3,825.70"
3/23/2019,"1,025.10"
3/24/2019,978.20
3/24/2019,"5,319.80"
3/24/2019,"1,869.30"
3/24/2019,"1,085.40"
3/24/2019,"1,072.00"
3/24/2019,261.30
3/24/2019,"3,912.80"
3/24/2019,"2,673.30"
3/24/2019,"1,045.20"
3/24/2019,"2,412.00"
3/25/2019,"1,018.40"
3/25/2019,"2,257.90"
3/25/2019,"2,907.80"
3/25/2019,"1,125.60"
3/25/2019,"1,072.00"
3/25/2019,"1,809.00"
3/25/2019,"1,025.10"
3/26/2019,"3,953.00"
3/26/2019,"2,371.80"
3/26/2019,"2,358.40"
3/26/2019,"2,613.00"
3/26/2019,904.50
3/26/2019,"1,025.10"
3/26/2019,"3,852.50"
3/26/2019,227.80
3/26/2019,"2,345.00"
3/26/2019,"1,969.80"
3/27/2019,"2,586.20"
3/27/2019,"5,748.60"
3/27/2019,221.10
3/27/2019,"3,832.40"
3/27/2019,"6,411.90"
3/28/2019,"1,031.80"
3/29/2019,"3,819.00"
3/29/2019,"1,728.60"
3/29/2019,"2,291.40"
3/29/2019,"4,006.60"
3/29/2019,"3,946.30"
3/29/2019,"5,896.00"
3/30/2019,"2,425.40"
3/30/2019,"1,145.70"
3/30/2019,"3,604.60"
3/30/2019,"1,031.80"
3/30/2019,"2,633.10"
3/30/2019,"2,954.70"
3/30/2019,"1,051.90"
3/30/2019,864.30
3/31/2019,"1,996.60"
3/31/2019,"3,953.00"
3/31/2019,"3,959.70"
3/31/2019,234.50
3/31/2019,"2,211.00"
3/31/2019,"1,172.50"
3/31/2019,227.80
4/1/2019,"1,795.60"
4/1/2019,"1,922.90"
4/1/2019,"2,572.80"
4/1/2019,830.80
4/1/2019,924.60
4/1/2019,"5,266.20"
4/1/2019,"3,852.50"
4/1/2019,951.40
4/1/2019,"2,914.50"
4/1/2019,"2,418.70"
4/2/2019,"2,539.30"
4/2/2019,"2,251.20"
4/2/2019,"5,246.10"
4/2/2019,924.60
4/2/2019,"1,031.80"
4/2/2019,"1,855.90"
4/2/2019,"1,031.80"
4/2/2019,"1,293.10"
4/3/2019,"1,038.50"
4/3/2019,"1,728.60"
4/3/2019,234.50
4/3/2019,"3,953.00"
4/3/2019,710.20
4/4/2019,"1,762.10"
4/4/2019,"1,829.10"
4/4/2019,"2,345.00"
4/4/2019,"5,755.30"
4/4/2019,"1,092.10"
4/4/2019,"2,854.20"
4/4/2019,"1,031.80"
4/4/2019,"1,112.20"
4/4/2019,"3,731.90"
4/4/2019,"2,572.80"
4/4/2019,261.30
4/4/2019,227.80
4/4/2019,"1,983.20"
4/4/2019,268.00
4/4/2019,"3,932.90"
4/4/2019,"2,291.40"
4/4/2019,"6,197.50"
4/4/2019,"3,839.10"
4/5/2019,"1,058.60"
4/5/2019,877.70
4/5/2019,"6,083.60"
4/5/2019,"3,979.80"
4/5/2019,"3,906.10"
4/5/2019,"6,311.40"
4/5/2019,"2,619.70"
4/5/2019,"3,490.70"
4/6/2019,234.50
4/6/2019,"1,125.60"
4/6/2019,"2,633.10"
4/6/2019,"1,005.00"
4/6/2019,"1,112.20"
4/6/2019,"2,525.90"
4/6/2019,187.60
4/6/2019,"1,996.60"
4/6/2019,"2,546.00"
4/6/2019,"1,125.60"
4/6/2019,"2,539.30"
4/7/2019,"2,318.20"
4/7/2019,"3,999.90"
4/7/2019,"1,232.80"
4/7/2019,864.30
4/7/2019,"3,356.70"
4/7/2019,"3,999.90"
4/7/2019,"1,775.50"
4/7/2019,"1,018.40"
4/7/2019,"3,879.30"
4/8/2019,"2,753.70"
4/8/2019,"1,098.80"
4/8/2019,167.50
4/8/2019,"1,045.20"
4/8/2019,174.20
4/8/2019,"1,098.80"
4/8/2019,"2,231.10"
4/8/2019,944.70
4/8/2019,"1,025.10"
4/9/2019,"3,939.60"
4/9/2019,"6,371.70"
4/9/2019,904.50
4/9/2019,"6,358.30"
4/9/2019,167.50
4/9/2019,904.50
4/9/2019,"3,939.60"
4/9/2019,"3,738.60"
4/10/2019,971.50
4/10/2019,"1,098.80"
4/10/2019,247.90
4/10/2019,"2,418.70"
4/10/2019,167.50
4/10/2019,"2,284.70"
4/10/2019,"1,909.50"
4/10/2019,"5,494.00"
4/10/2019,"3,886.00"
4/10/2019,234.50
4/11/2019,"5,205.90"
4/11/2019,"1,735.30"
4/11/2019,"1,025.10"
4/11/2019,"3,886.00"
4/11/2019,984.90
4/12/2019,"1,065.30"
4/12/2019,"5,078.60"
4/12/2019,207.70
4/12/2019,"2,264.60"
4/12/2019,"1,909.50"
4/12/2019,"1,125.60"
4/12/2019,"5,688.30"
4/13/2019,167.50
4/13/2019,"2,224.40"
4/13/2019,891.10
4/13/2019,"3,685.00"
4/13/2019,"1,005.00"
4/13/2019,"1,956.40"
4/13/2019,"3,839.10"
4/13/2019,"1,788.90"
4/13/2019,"1,092.10"
4/14/2019,"1,681.70"
4/14/2019,"1,051.90"
4/14/2019,247.90
4/14/2019,"3,872.60"
4/14/2019,"2,559.40"
4/14/2019,"1,782.20"
4/14/2019,"5,440.40"
4/14/2019,"1,286.40"
4/14/2019,"1,098.80"
4/15/2019,"1,031.80"
4/15/2019,"2,559.40"
4/15/2019,"1,862.60"
4/15/2019,"1,085.40"
4/15/2019,"1,802.30"
4/15/2019,"1,882.70"
4/15/2019,"1,916.20"
4/15/2019,991.60
4/15/2019,"1,809.00"
4/16/2019,891.10
4/16/2019,254.60
4/16/2019,"3,149.00"
4/16/2019,"3,946.30"
4/16/2019,"1,701.80"
4/16/2019,"1,011.70"
4/16/2019,871.00
4/17/2019,"1,105.50"
4/17/2019,"6,405.20"
4/17/2019,"2,398.60"
4/17/2019,"1,112.20"
4/17/2019,"1,936.30"
4/17/2019,"1,051.90"
4/17/2019,"1,051.90"
4/17/2019,"1,092.10"
4/17/2019,"3,175.80"
4/18/2019,"2,659.90"
4/18/2019,"1,038.50"
4/18/2019,"1,956.40"
4/18/2019,"1,125.60"
4/18/2019,"1,762.10"
4/18/2019,777.20
4/18/2019,"1,762.10"
4/18/2019,"1,112.20"
4/19/2019,"2,512.50"
4/19/2019,897.80
4/19/2019,"6,472.20"
4/19/2019,"1,038.50"
4/19/2019,"5,949.60"
4/19/2019,931.30
4/19/2019,"2,438.80"
4/19/2019,710.20
4/20/2019,"1,018.40"
4/20/2019,"3,839.10"
4/20/2019,"1,098.80"
4/20/2019,"1,051.90"
4/20/2019,"3,865.90"
4/20/2019,"1,118.90"
4/20/2019,"5,078.60"
4/20/2019,"2,646.50"
4/20/2019,"3,899.40"
4/20/2019,"2,485.70"
4/20/2019,"2,398.60"
4/21/2019,"2,653.20"
4/21/2019,"2,264.60"
4/21/2019,"5,165.70"
4/21/2019,"1,145.70"
4/21/2019,"5,433.70"
4/22/2019,201.00
4/22/2019,"1,688.40"
4/22/2019,"1,005.00"
4/22/2019,"1,695.10"
4/22/2019,"1,058.60"
4/22/2019,"6,097.00"
4/22/2019,"1,782.20"
4/22/2019,"2,324.90"
4/23/2019,"3,939.60"
4/23/2019,187.60
4/23/2019,"2,351.70"
4/23/2019,268.00
4/23/2019,"3,242.80"
4/23/2019,971.50
4/24/2019,"3,691.70"
4/24/2019,194.30
4/24/2019,"1,179.20"
4/24/2019,174.20
4/24/2019,"1,092.10"
4/24/2019,"5,406.90"
4/24/2019,"1,025.10"
4/24/2019,"3,102.10"
4/24/2019,"2,231.10"
4/24/2019,"1,159.10"
4/24/2019,"1,876.00"
4/24/2019,"2,599.60"
4/24/2019,"1,092.10"
4/24/2019,"2,492.40"
4/25/2019,"2,760.40"
4/25/2019,167.50
4/25/2019,"3,832.40"
4/25/2019,"1,742.00"
4/25/2019,"1,031.80"
4/25/2019,"6,385.10"
4/25/2019,"1,072.00"
4/25/2019,"1,688.40"
4/25/2019,"1,306.50"
4/25/2019,241.20
4/25/2019,"2,264.60"
4/25/2019,180.90
4/25/2019,"3,765.40"
4/26/2019,"4,020.00"
4/26/2019,904.50
4/26/2019,261.30
4/26/2019,"1,902.80"
4/26/2019,"2,425.40"
4/26/2019,"1,105.50"
4/26/2019,"2,753.70"
4/26/2019,174.20
4/26/2019,"3,832.40"
4/26/2019,"1,072.00"
4/27/2019,227.80
4/27/2019,"1,018.40"
4/27/2019,911.20
4/27/2019,"5,661.50"
4/27/2019,857.60
4/27/2019,"3,551.00"
4/27/2019,917.90
4/27/2019,"3,865.90"
4/27/2019,"5,038.40"
4/27/2019,"3,859.20"
4/27/2019,971.50
4/27/2019,"1,058.60"
4/27/2019,"5,875.90"
4/27/2019,247.90
4/27/2019,"5,520.80"
4/28/2019,"5,855.80"
4/28/2019,"5,172.40"
4/28/2019,"1,708.50"
4/28/2019,"1,869.30"
4/28/2019,254.60
4/28/2019,"3,986.50"
4/28/2019,"2,512.50"
4/28/2019,234.50
4/28/2019,"1,112.20"
4/28/2019,180.90
4/28/2019,"1,762.10"
4/29/2019,"3,926.20"
4/29/2019,"5,447.10"
4/29/2019,850.90
4/29/2019,"2,572.80"
4/29/2019,"1,045.20"
4/29/2019,"2,465.60"
4/30/2019,"1,065.30"
4/30/2019,"1,788.90"
4/30/2019,"5,661.50"
4/30/2019,"2,968.10"
4/30/2019,"2,472.30"
5/1/2019,"2,211.00"
5/1/2019,"2,432.10"
5/1/2019,"3,966.40"
5/1/2019,"3,906.10"
5/1/2019,"3,865.90"
5/1/2019,"1,849.20"
5/1/2019,"1,025.10"
5/2/2019,"1,025.10"
5/2/2019,"3,899.40"
5/2/2019,"1,051.90"
5/2/2019,"3,015.00"
5/2/2019,"1,835.80"
5/2/2019,"2,291.40"
5/2/2019,"3,048.50"
5/2/2019,"1,232.80"
5/2/2019,"2,418.70"
5/2/2019,"5,380.10"
5/2/2019,"3,919.50"
5/3/2019,"1,165.80"
5/3/2019,167.50
5/3/2019,"1,078.70"
5/3/2019,"6,525.80"
5/3/2019,"3,912.80"
5/3/2019,"2,485.70"
5/3/2019,"2,244.50"
5/3/2019,167.50
5/4/2019,844.20
5/4/2019,"1,118.90"
5/4/2019,"1,695.10"
5/4/2019,"2,324.90"
5/4/2019,891.10
5/4/2019,"1,092.10"
5/4/2019,"1,078.70"
5/4/2019,"3,892.70"
5/4/2019,984.90
5/4/2019,"3,839.10"
5/4/2019,"1,085.40"
5/4/2019,227.80
5/4/2019,"1,018.40"
5/4/2019,"2,445.50"
5/4/2019,187.60
5/4/2019,710.20
5/4/2019,"1,782.20"
5/4/2019,951.40
5/4/2019,"5,628.00"
5/4/2019,"1,078.70"
5/5/2019,"3,872.60"
5/5/2019,871.00
5/5/2019,"1,132.30"
5/5/2019,"1,936.30"
5/5/2019,"5,078.60"
5/5/2019,"1,956.40"
5/5/2019,254.60
5/5/2019,"1,333.30"
5/6/2019,"1,259.60"
5/6/2019,"2,418.70"
5/6/2019,"2,740.30"
5/6/2019,"2,425.40"
5/6/2019,"1,742.00"
5/6/2019,"1,125.60"
5/6/2019,"2,472.30"
5/7/2019,"2,673.30"
5/7/2019,857.60
5/7/2019,"2,485.70"
5/7/2019,"2,519.20"
5/7/2019,951.40
5/7/2019,"3,463.90"
5/7/2019,944.70
5/7/2019,"3,289.70"
5/7/2019,"2,613.00"
5/8/2019,"3,993.20"
5/8/2019,"3,343.30"
5/8/2019,"1,025.10"
5/8/2019,254.60
5/8/2019,"1,078.70"
5/8/2019,897.80
5/8/2019,"2,680.00"
5/8/2019,"5,326.50"
5/9/2019,214.40
5/9/2019,"1,098.80"
5/9/2019,"1,949.70"
5/9/2019,"1,085.40"
5/9/2019,"1,755.40"
5/9/2019,"1,929.60"
5/9/2019,194.30
5/9/2019,254.60
5/9/2019,"1,788.90"
5/10/2019,"2,499.10"
5/10/2019,"3,195.90"
5/10/2019,"4,006.60"
5/10/2019,194.30
5/10/2019,"1,018.40"
5/10/2019,174.20
5/10/2019,"1,125.60"
5/11/2019,"2,854.20"
5/11/2019,"3,383.50"
5/11/2019,"3,035.10"
5/11/2019,"3,939.60"
5/11/2019,"6,023.30"
5/11/2019,194.30
5/11/2019,"5,540.90"
5/11/2019,"3,336.60"
5/11/2019,"1,775.50"
5/11/2019,737.00
5/11/2019,227.80
5/11/2019,"5,440.40"
5/11/2019,958.10
5/11/2019,844.20
5/12/2019,"2,318.20"
5/12/2019,"2,499.10"
5/12/2019,"3,932.90"
5/12/2019,"3,510.80"
5/12/2019,194.30
5/12/2019,"3,946.30"
5/12/2019,"1,118.90"
5/12/2019,"1,688.40"
5/12/2019,"2,291.40"
5/13/2019,"1,936.30"
5/13/2019,"1,876.00"
